Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,15378,Wed Sep 13 11:54:32 ICT 2023,GET,https://courses.uet.vnu.edu.vn/?redirect=0,200,OK,687,565,80260,,false,
Processed,15379,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,97,465,2627,,false,
Processed,15380,Wed Sep 13 11:54:33 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,147,318,5633,,false,
Processed,15381,Wed Sep 13 11:54:33 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,166,316,67,,false,
Processed,15382,Wed Sep 13 11:54:33 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,368,319,82414,,false,
Processed,15383,Wed Sep 13 11:54:33 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,403,1107,888,,false,
Out of Context,15384,Wed Sep 13 11:54:34 ICT 2023,POST,https://beacons.gcp.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15385,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,88,465,2627,,false,
Processed,15386,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,67,465,3627,,false,
Processed,15387,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/jquery.php/theme_lambda/jquery.easing.min.1.4.js,200,OK,77,483,2302,,false,
Processed,15388,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/jquery.php/theme_lambda/carousel.js,200,OK,108,471,19167,,false,
Processed,15389,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/jquery.php/theme_lambda/camera_slideshow.js,200,OK,117,479,42068,,false,
Processed,15390,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,100,466,18095,,false,
Processed,15391,Wed Sep 13 11:54:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/core/1694580604/a/search,200,OK,151,473,635,,false,
Processed,15392,Wed Sep 13 11:54:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,175,466,18095,,false,
Processed,15393,Wed Sep 13 11:54:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,172,466,15270,,false,
Processed,15394,Wed Sep 13 11:54:29 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,6688,490,2352890,,false,
Processed,15395,Wed Sep 13 11:54:35 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,265,319,40008,,false,
Processed,15396,Wed Sep 13 11:54:29 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,6090,490,2352890,,false,
Processed,15397,Wed Sep 13 11:54:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580864,200,OK,315,473,95521,,false,
Processed,15398,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,2280,472,879443,,false,
Processed,15399,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/pluginfile.php/5/user/icon/lambda/f1?rev=325687,200,OK,84,458,16708,,false,
Processed,15400,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/enrol_self/1694580604/withoutkey,200,OK,73,477,572,,false,
Processed,15401,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,99,465,2627,,false,
Processed,15402,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/core/1694580604/t/collapsed_empty,200,OK,132,482,471,,false,
Processed,15403,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,150,465,2627,,false,
Processed,15404,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/theme/1694580604/slider/camera_skins,200,OK,155,475,889,,false,
Processed,15405,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,285,489,89499,,false,
Processed,15406,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/theme/1694580604/bg/category-bg,200,OK,339,478,108147,,false,
Processed,15407,Wed Sep 13 11:54:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,326,489,89499,,false,
Processed,15408,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/pluginfile.php/331389/course/overviewfiles/RedhatCentOS.jpg,200,OK,105,464,8257,,false,
Processed,15409,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/theme/1694580604/slider/camera-loader,200,OK,59,477,9289,,false,
Processed,15410,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/pluginfile.php/1/theme_lambda/slide1image/1694580604/10605-11.jpg,200,OK,553,465,266217,,false,
Processed,15411,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,89,465,5413,,false,
Processed,15412,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,106,466,18095,,false,
Processed,15413,Wed Sep 13 11:54:37 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,110,318,5633,,false,
Processed,15414,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,130,466,15270,,false,
Processed,15415,Wed Sep 13 11:54:37 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,198,316,67,,false,
Processed,15416,Wed Sep 13 11:54:37 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,292,319,82414,,false,
Processed,15417,Wed Sep 13 11:54:37 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,223,319,40102,,false,
Processed,15418,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/pluginfile.php/1/theme_lambda/slide2image/1694580604/banner-web-2020-01.jpg,200,OK,901,475,308436,,false,
Out of Context,15419,Wed Sep 13 11:54:38 ICT 2023,POST,https://beacons5.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15420,Wed Sep 13 11:54:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,287,466,15270,,false,
Processed,15421,Wed Sep 13 11:54:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,270,466,18095,,false,
Processed,15422,Wed Sep 13 11:54:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580868,200,OK,515,473,95521,,false,
Processed,15423,Wed Sep 13 11:54:38 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,437,1110,63499,,false,
Processed,15424,Wed Sep 13 11:54:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,4881,490,2352890,,false,
Processed,15425,Wed Sep 13 11:54:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,109,465,3627,,false,
Processed,15426,Wed Sep 13 11:54:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/course/categoryexpander/categoryexpander-min.js,200,OK,96,465,5194,,false,
Processed,15427,Wed Sep 13 11:54:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,172,489,89499,,false,
Processed,15428,Wed Sep 13 11:54:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,4512,490,2352890,,false,
Processed,15429,Wed Sep 13 11:54:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,118,318,5633,,false,
Processed,15430,Wed Sep 13 11:54:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,98,466,15270,,false,
Processed,15431,Wed Sep 13 11:54:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,197,316,67,,false,
Processed,15432,Wed Sep 13 11:54:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,286,319,82414,,false,
Out of Context,15433,Wed Sep 13 11:54:40 ICT 2023,POST,https://accounts.google.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15434,Wed Sep 13 11:54:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,1348,472,879443,,false,
Processed,15435,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,2997,490,2352890,,false,
Processed,15436,Wed Sep 13 11:54:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,215,319,40102,,false,
Processed,15437,Wed Sep 13 11:54:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,284,319,39423,,false,
Processed,15438,Wed Sep 13 11:54:40 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,490,1112,63499,,false,
Out of Context,15439,Wed Sep 13 11:54:41 ICT 2023,POST,https://beacons3.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Out of Context,15440,Wed Sep 13 11:54:41 ICT 2023,POST,https://beacons.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15441,Wed Sep 13 11:54:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,416,1110,63499,,false,
Out of Context,15442,Wed Sep 13 11:54:41 ICT 2023,POST,https://beacons4.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15443,Wed Sep 13 11:54:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,525,1112,246469,,false,
Out of Context,15444,Wed Sep 13 11:54:41 ICT 2023,POST,https://beacons.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15445,Wed Sep 13 11:54:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,469,1109,888,,false,
Processed,15446,Wed Sep 13 11:54:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,610,1108,246469,,false,
Processed,15447,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/extensions/Safe.js?V=2.7.9,200,OK,320,1107,6283,,false,
Processed,15448,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,310,1111,888,,false,
Processed,15449,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/vi.js?V=2.7.9,200,OK,358,1114,2067,,false,
Processed,15450,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/extensions/Safe.js?V=2.7.9,200,OK,332,1107,6283,,false,
Processed,15451,Wed Sep 13 11:54:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580867,200,OK,316,473,95521,,false,
Processed,15452,Wed Sep 13 11:54:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,231,319,40003,,false,
Processed,15453,Wed Sep 13 11:54:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,3873,490,2352890,,false,
Processed,15454,Wed Sep 13 11:54:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,319,489,89499,,false,
Processed,15455,Wed Sep 13 11:54:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,885,474,136322,,false,
Processed,15456,Wed Sep 13 11:54:42 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,156,319,39423,,false,
Processed,15457,Wed Sep 13 11:54:42 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,253,319,40102,,false,
Processed,15458,Wed Sep 13 11:54:42 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580873,200,OK,301,473,95521,,false,
Processed,15459,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/vi.js?V=2.7.9,200,OK,351,1111,2067,,false,
Processed,15460,Wed Sep 13 11:54:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/MathMenu.js?V=2.7.9,200,OK,332,1107,7273,,false,
Processed,15461,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,49,465,3627,,false,
Processed,15462,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,73,466,15270,,false,
Processed,15463,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,47,465,2627,,false,
Processed,15464,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,68,465,2627,,false,
Processed,15465,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/core/1694580604/i/hide,200,OK,80,471,695,,false,
Processed,15466,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,106,466,18095,,false,
Processed,15467,Wed Sep 13 11:54:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,2940,490,2352890,,false,
Processed,15468,Wed Sep 13 11:54:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,263,489,89499,,false,
Processed,15469,Wed Sep 13 11:54:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,96,466,15270,,false,
Processed,15470,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,1572,472,879443,,false,
Processed,15471,Wed Sep 13 11:54:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,3892,490,2352890,,false,
Processed,15472,Wed Sep 13 11:54:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,91,465,2627,,false,
Processed,15473,Wed Sep 13 11:54:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/,303,See Other,149,409,1568,,false,
Processed,15474,Wed Sep 13 11:54:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,133,466,18095,,false,
Out of Context,15475,Wed Sep 13 11:54:45 ICT 2023,POST,https://accounts.google.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Out of Context,15476,Wed Sep 13 11:54:45 ICT 2023,POST,https://beacons.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15477,Wed Sep 13 11:54:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,901,474,136328,,false,
Processed,15478,Wed Sep 13 11:54:46 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,72,465,3627,,false,
Processed,15479,Wed Sep 13 11:54:47 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,271,319,40097,,false,
Processed,15480,Wed Sep 13 11:54:47 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,391,319,39418,,false,
Processed,15481,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,4135,490,2352890,,false,
Processed,15482,Wed Sep 13 11:54:46 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,1457,472,879443,,false,
Processed,15483,Wed Sep 13 11:54:47 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,419,1110,63499,,false,
Out of Context,15484,Wed Sep 13 11:54:48 ICT 2023,POST,https://accounts.google.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15485,Wed Sep 13 11:54:47 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,739,474,136328,,false,
Processed,15486,Wed Sep 13 11:54:47 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,214,489,89499,,false,
Processed,15487,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,4815,490,2352890,,false,
Processed,15488,Wed Sep 13 11:54:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,77,465,2627,,false,
Processed,15489,Wed Sep 13 11:54:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,86,465,3627,,false,
Processed,15490,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,5098,490,2352890,,false,
Processed,15491,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,143,318,5633,,false,
Processed,15492,Wed Sep 13 11:54:48 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,779,1110,246469,,false,
Processed,15493,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,256,316,67,,false,
Processed,15494,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,249,316,67,,false,
Processed,15495,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,392,318,5633,,false,
Processed,15496,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,425,319,82414,,false,
Processed,15497,Wed Sep 13 11:54:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,5148,490,2352890,,false,
Out of Context,15498,Wed Sep 13 11:54:49 ICT 2023,POST,https://beacons4.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,15499,Wed Sep 13 11:54:48 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,514,319,82414,,false,
Processed,15500,Wed Sep 13 11:54:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,418,489,89499,,false,
Processed,15501,Wed Sep 13 11:54:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,54,465,5413,,false,
Processed,15502,Wed Sep 13 11:54:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,3674,490,2352890,,false,
Processed,15503,Wed Sep 13 11:54:48 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,332,1108,63499,,false,
Out of Context,15504,Wed Sep 13 11:54:49 ICT 2023,POST,https://beacons4.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
